Date,Price,Open,High,Low,Vol.,Volume,Change %
2013-08-23,"36,577.28","36,563.89","36,664.15","36,524.08",,#VALUE!,0.04%
2013-08-22,"36,563.89","36,345.38","36,571.62","36,345.33",,#VALUE!,0.60%
2013-08-21,"36,345.33","36,558.50","36,584.61","36,315.37",,#VALUE!,-0.58%
2013-08-20,"36,558.80","36,787.26","36,800.68","36,528.13",,#VALUE!,-0.66%
2013-08-19,"36,800.68","36,878.47","37,005.50","36,596.18",,#VALUE!,-0.50%
2013-08-16,"36,986.94","37,161.89","37,221.70","36,979.60",,#VALUE!,-0.34%
2013-08-15,"37,111.64","37,103.67","37,107.38","36,807.73",,#VALUE!,0.02%
2013-08-14,"37,103.67","37,589.60","37,630.54","37,058.81",,#VALUE!,-1.29%
2013-08-13,"37,589.60","37,813.63","37,841.31","37,575.18",,#VALUE!,-0.59%
2013-08-12,"37,813.43","38,038.79","38,080.88","37,766.18",,#VALUE!,-0.59%
2013-08-07,"38,037.85","38,227.63","38,277.47","38,034.00",,#VALUE!,-0.50%
2013-08-06,"38,227.63","38,350.96","38,404.50","38,178.98",,#VALUE!,-0.32%
2013-08-05,"38,350.96","38,424.34","38,522.74","38,297.61",,#VALUE!,-0.19%
2013-08-02,"38,424.34","38,292.07","38,450.97","38,267.83",,#VALUE!,0.35%
2013-08-01,"38,292.07","37,910.27","38,292.36","37,910.27",,#VALUE!,1.00%
2013-07-31,"37,914.33","37,806.45","37,931.17","37,806.45",,#VALUE!,0.29%
2013-07-30,"37,806.45","37,562.50","37,910.57","37,562.08",,#VALUE!,0.65%
2013-07-29,"37,562.50","37,149.71","37,564.09","37,145.65",,#VALUE!,1.12%
2013-07-26,"37,145.65","37,286.50","37,322.26","37,127.86",,#VALUE!,-0.38%
2013-07-25,"37,286.50","37,568.27","37,604.33","37,239.03",,#VALUE!,-0.71%
2013-07-24,"37,554.01","37,885.05","37,898.34","37,412.10",,#VALUE!,-0.88%
2013-07-23,"37,885.58","38,092.76","38,142.25","37,833.56",,#VALUE!,-0.54%
2013-07-22,"38,090.75","38,328.29","38,339.37","38,050.11",,#VALUE!,-0.62%
2013-07-19,"38,328.29","38,334.72","38,391.23","38,296.68",,#VALUE!,-0.02%
2013-07-18,"38,334.54","37,983.75","38,337.76","37,975.34",,#VALUE!,0.95%
2013-07-17,"37,975.34","37,885.10","38,004.31","37,857.34",,#VALUE!,0.24%
2013-07-16,"37,885.66","37,720.32","37,885.87","37,701.49",,#VALUE!,0.44%
2013-07-15,"37,720.32","37,377.67","37,715.78","37,377.67",,#VALUE!,0.90%
2013-07-12,"37,382.49","37,327.81","37,460.24","37,327.81",,#VALUE!,0.15%
2013-07-11,"37,327.67","37,128.40","37,337.60","37,128.40",,#VALUE!,0.54%
2013-07-10,"37,128.40","37,014.04","37,187.25","37,014.04",,#VALUE!,0.31%
2013-07-09,"37,014.14","36,791.04","37,093.22","36,790.14",,#VALUE!,0.61%
2013-07-08,"36,790.14","36,926.29","36,926.29","36,766.87",,#VALUE!,-0.37%
2013-07-05,"36,926.29","36,510.39","37,021.67","36,372.04",,#VALUE!,1.14%
2013-07-04,"36,509.64","35,949.69","36,514.43","35,948.58",,#VALUE!,1.56%
2013-07-03,"35,949.01","36,041.65","36,063.70","35,945.99",,#VALUE!,-0.26%
2013-07-02,"36,043.48","35,860.97","36,069.14","35,832.16",,#VALUE!,0.59%
2013-07-01,"35,832.16","36,164.79","36,172.16","35,819.69",,#VALUE!,-0.91%
2013-06-28,"36,159.87","36,468.68","36,538.27","36,153.06",,#VALUE!,-0.85%
2013-06-27,"36,468.25","36,114.94","36,501.45","36,095.28",,#VALUE!,1.03%
2013-06-26,"36,096.42","35,750.99","36,244.19","35,730.77",,#VALUE!,0.97%
2013-06-25,"35,751.40","36,464.35","36,544.20","34,835.50",,#VALUE!,-1.96%
2013-06-24,"36,464.35","36,467.10","36,464.39","36,464.39",,#VALUE!,0.00%
2013-06-21,"36,464.39","36,963.77","36,973.93","36,441.60",,#VALUE!,-1.35%
2013-06-20,"36,963.77","37,135.74","37,314.11","36,890.30",,#VALUE!,-0.46%
2013-06-19,"37,135.74","37,024.72","37,135.36","36,698.84",,#VALUE!,0.30%
2013-06-18,"37,024.72","37,085.12","37,293.29","36,953.23",,#VALUE!,-0.16%
2013-06-17,"37,085.12","37,249.93","37,272.49","37,055.06",,#VALUE!,-0.44%
2013-06-14,"37,249.93","37,406.64","37,563.39","36,726.85",,#VALUE!,-0.42%
2013-06-13,"37,406.73","38,915.54","38,915.54","36,112.92",,#VALUE!,-3.88%
2013-06-12,"38,915.54","40,013.20","40,743.59","38,737.86",,#VALUE!,-2.74%
2013-06-11,"40,012.66","39,737.80","40,165.02","39,702.09",,#VALUE!,0.69%
2013-06-10,"39,737.80","39,565.28","39,964.57","38,028.13",,#VALUE!,0.44%
2013-06-07,"39,564.79","39,510.30","40,364.73","39,475.67",,#VALUE!,0.14%
2013-06-06,"39,510.11","39,453.64","40,716.06","39,369.05",,#VALUE!,0.14%
2013-06-05,"39,453.23","38,486.08","39,456.87","38,463.77",,#VALUE!,2.51%
2013-06-04,"38,486.08","37,822.99","38,509.24","37,818.07",,#VALUE!,1.75%
2013-06-03,"37,822.99","37,790.64","37,893.41","37,720.38",,#VALUE!,0.07%
2013-05-31,"37,794.75","38,018.93","38,018.93","37,628.26",,#VALUE!,-0.58%
2013-05-30,"38,016.80","37,358.74","38,040.06","37,358.74",,#VALUE!,0.00%
2013-05-28,"38,016.80","37,386.30","37,392.89","37,282.80",,#VALUE!,1.69%
2013-05-27,"37,386.36","37,350.97","37,518.44","37,320.28",,#VALUE!,0.10%
2013-05-24,"37,350.53","36,472.87","36,472.43","36,472.43",,#VALUE!,2.41%
2013-05-23,"36,472.43","37,332.06","37,466.50","36,514.65",,#VALUE!,-2.11%
2013-05-22,"37,259.91","37,046.63","37,471.61","36,985.14",,#VALUE!,0.58%
2013-05-21,"37,046.63","36,818.09","37,212.34","36,650.51",,#VALUE!,0.62%
2013-05-20,"36,817.75","36,908.12","37,116.48","36,721.23",,#VALUE!,-0.24%
2013-05-17,"36,907.81","36,400.43","36,927.69","36,378.44",,#VALUE!,1.39%
2013-05-16,"36,400.16","36,236.70","36,405.18","36,236.49",,#VALUE!,0.45%
2013-05-15,"36,236.49","35,994.87","36,236.29","35,957.23",,#VALUE!,0.67%
2013-05-14,"35,994.67","35,956.46","36,007.32","35,846.75",,#VALUE!,0.11%
2013-05-13,"35,956.05","36,010.24","36,162.05","35,861.49",,#VALUE!,-0.15%
2013-05-10,"36,010.28","35,782.60","36,010.24","35,710.42",,#VALUE!,0.64%
2013-05-09,"35,782.09","35,486.91","35,812.07","35,456.51",,#VALUE!,0.83%
2013-05-08,"35,486.44","34,815.24","35,496.14","34,774.35",,#VALUE!,1.93%
2013-05-07,"34,815.24","34,935.14","34,992.79","34,350.70",,#VALUE!,-0.34%
2013-05-06,"34,935.62","35,099.15","35,232.38","35,099.15",,#VALUE!,-0.49%
2013-05-03,"35,109.33","34,502.16","35,116.35","34,501.50",,#VALUE!,1.76%
2013-05-02,"34,502.38","33,440.57","34,528.52","33,417.12",,#VALUE!,3.18%
2013-04-30,"33,440.57","33,359.23","33,483.23","33,021.48",,#VALUE!,1.24%
2013-04-29,"33,030.83","33,159.08","33,345.05","32,921.80",,#VALUE!,-0.39%
2013-04-26,"33,159.08","33,018.82","33,295.48","32,932.18",,#VALUE!,-0.34%
2013-04-25,"33,271.34","33,432.62","33,550.44","33,095.26",,#VALUE!,-0.48%
2013-04-24,"33,432.68","33,086.29","33,612.40","33,086.29",,#VALUE!,1.04%
2013-04-23,"33,090.18","33,069.59","33,124.19","33,042.06",,#VALUE!,0.00%
2013-04-22,"33,090.05","32,993.97","33,190.15","32,963.69",,#VALUE!,0.29%
2013-04-19,"32,993.97","32,885.58","33,041.80","32,885.58",,#VALUE!,-1.02%
2013-04-18,"33,334.67","33,350.71","33,363.34","32,840.54",,#VALUE!,-0.05%
2013-04-17,"33,352.97","33,334.67","33,714.15","33,334.67",,#VALUE!,0.06%
2013-04-16,"33,334.27","33,551.96","33,610.54","33,322.31",,#VALUE!,-0.59%
2013-04-15,"33,532.89","33,514.14","33,706.12","33,388.22",,#VALUE!,0.06%
2013-04-12,"33,514.14","33,532.26","33,546.76","33,433.82",,#VALUE!,0.14%
2013-04-11,"33,466.76","33,642.84","33,776.88","33,552.18",,#VALUE!,-0.59%
2013-04-10,"33,665.58","34,060.46","34,089.01","33,266.12",,#VALUE!,-1.24%
2013-04-09,"34,089.01","34,810.25","34,859.20","34,065.68",,#VALUE!,-2.07%
2013-04-08,"34,810.25","34,295.48","34,828.07","34,292.60",,#VALUE!,1.48%
2013-04-05,"34,301.37","34,353.85","34,364.68","34,232.42",,#VALUE!,-0.11%
2013-04-04,"34,339.65","34,585.06","34,764.09","34,326.92",,#VALUE!,-0.61%
2013-04-03,"34,548.73","34,351.87","34,875.50","34,227.49",,#VALUE!,0.57%
2013-04-02,"34,351.87","33,540.82","34,444.31","33,489.04",,#VALUE!,2.43%
2013-03-28,"33,536.25","33,458.14","33,603.29","33,137.46",,#VALUE!,0.20%
2013-03-27,"33,468.89","33,429.46","33,506.88","33,361.96",,#VALUE!,0.12%
2013-03-26,"33,429.46","33,467.87","33,580.53","33,395.46",,#VALUE!,-0.11%
2013-03-25,"33,467.78","33,506.88","33,621.61","33,415.53",,#VALUE!,-0.12%
2013-03-22,"33,506.88","33,361.90","33,601.57","33,350.72",,#VALUE!,0.43%
2013-03-21,"33,361.96","33,207.15","33,423.04","33,154.56",,#VALUE!,0.47%
2013-03-20,"33,207.21","33,296.54","33,323.18","33,177.72",,#VALUE!,-0.27%
2013-03-19,"33,298.74","33,244.01","33,415.43","33,232.22",,#VALUE!,0.17%
2013-03-18,"33,243.54","32,950.08","33,264.70","32,950.08",,#VALUE!,0.89%
2013-03-15,"32,950.08","33,207.02","33,357.16","32,890.36",,#VALUE!,-0.77%
2013-03-14,"33,207.02","33,361.26","33,380.14","33,273.12",,#VALUE!,-0.45%
2013-03-13,"33,357.16","33,351.71","33,488.42","33,250.04",,#VALUE!,0.02%
2013-03-12,"33,351.71","32,890.36","33,362.76","32,857.94",,#VALUE!,1.40%
2013-03-11,"32,890.36","32,849.11","32,909.12","32,811.55",,#VALUE!,0.13%
2013-03-08,"32,849.11","32,772.73","32,947.13","32,731.08",,#VALUE!,0.23%
2013-03-07,"32,772.73","32,731.08","32,796.89","32,578.56",,#VALUE!,0.13%
2013-03-06,"32,731.08","32,784.27","32,825.80","32,703.54",,#VALUE!,-0.16%
2013-03-05,"32,784.56","32,947.83","32,997.86","32,716.27",,#VALUE!,-0.49%
2013-03-04,"32,947.13","33,186.81","33,233.33","32,934.07",,#VALUE!,-0.71%
2013-03-01,"33,183.20","33,075.92","33,184.22","32,701.85",,#VALUE!,0.33%
2013-02-28,"33,075.14","33,736.68","33,847.39","32,997.66",,#VALUE!,-1.96%
2013-02-27,"33,736.82","33,613.87","33,765.57","33,613.16",,#VALUE!,0.37%
2013-02-26,"33,613.87","33,811.08","34,664.79","33,115.89",,#VALUE!,-0.58%
2013-02-25,"33,811.08","33,895.08","33,944.95","33,751.88",,#VALUE!,-0.25%
2013-02-22,"33,895.08","33,506.78","34,249.97","33,505.99",,#VALUE!,1.16%
2013-02-21,"33,506.60","33,707.40","33,742.99","33,335.88",,#VALUE!,-0.60%
2013-02-20,"33,708.18","33,617.41","33,816.04","33,335.02",,#VALUE!,1.12%
2013-02-19,"33,335.11","33,250.85","33,337.16","33,068.14",,#VALUE!,0.25%
2013-02-18,"33,251.51","33,258.30","33,320.56","32,999.01",,#VALUE!,-0.02%
2013-02-15,"33,258.45","33,342.14","33,391.61","32,943.29",,#VALUE!,-0.25%
2013-02-14,"33,342.02","33,352.23","33,483.44","32,919.11",,#VALUE!,-0.04%
2013-02-13,"33,355.54","33,487.82","33,567.03","33,301.43",,#VALUE!,-0.40%
2013-02-12,"33,487.82","33,511.94","33,645.35","33,388.77",,#VALUE!,-0.07%
2013-02-11,"33,511.63","33,284.92","33,530.69","33,284.83",,#VALUE!,0.59%
2013-02-08,"33,313.49","33,219.48","33,382.41","33,061.94",,#VALUE!,0.28%
2013-02-07,"33,219.20","33,460.39","33,556.82","33,206.68",,#VALUE!,-0.72%
2013-02-06,"33,460.14","33,064.62","33,503.87","33,019.69",,#VALUE!,1.20%
2013-02-05,"33,064.37","32,684.13","33,248.03","32,516.93",,#VALUE!,1.16%
2013-02-04,"32,685.03","32,409.43","32,687.05","32,105.66",,#VALUE!,0.84%
2013-02-01,"32,413.03","31,858.83","32,414.21","31,853.19",,#VALUE!,1.76%
2013-01-31,"31,853.19","31,815.45","31,955.94","31,548.42",,#VALUE!,0.12%
2013-01-30,"31,815.45","31,573.51","31,825.68","31,514.65",,#VALUE!,0.77%
2013-01-29,"31,571.46","31,477.70","31,587.68","31,475.69",,#VALUE!,0.31%
2013-01-28,"31,474.88","31,584.89","31,722.29","31,313.74",,#VALUE!,-0.34%
2013-01-25,"31,583.49","31,447.33","31,641.38","31,151.27",,#VALUE!,0.44%
2013-01-23,"31,446.22","30,985.34","31,447.33","30,770.86",,#VALUE!,1.49%
2013-01-22,"30,983.83","30,843.06","30,997.01","30,566.20",,#VALUE!,0.46%
2013-01-21,"30,842.54","30,927.18","31,025.95","30,804.04",,#VALUE!,-0.27%
2013-01-18,"30,927.18","30,611.92","30,928.60","30,307.94",,#VALUE!,1.99%
2013-01-17,"30,324.86","30,094.55","30,385.10","29,915.57",,#VALUE!,0.77%
2013-01-16,"30,093.83","29,686.95","30,109.78","29,665.97",,#VALUE!,1.37%
2013-01-15,"29,686.95","29,309.70","29,687.81","29,309.70",,#VALUE!,1.29%
2013-01-14,"29,309.70","29,181.54","29,316.41","29,124.82",,#VALUE!,0.37%
2013-01-11,"29,202.01","28,697.15","29,267.19","28,688.22",,#VALUE!,1.76%
2013-01-10,"28,695.59","28,957.28","28,976.64","28,567.08",,#VALUE!,-0.90%
2013-01-09,"28,956.83","29,089.80","29,205.18","28,926.89",,#VALUE!,-0.46%
2013-01-08,"29,089.52","28,986.20","29,188.76","28,956.39",,#VALUE!,0.36%
2013-01-07,"28,986.20","28,501.70","28,988.28","28,501.70",,#VALUE!,1.84%
2013-01-04,"28,463.30","28,455.72","28,508.85","28,441.39",,#VALUE!,0.08%
2013-01-03,"28,441.39","28,505.75","28,681.28","28,386.39",,#VALUE!,-0.21%
2013-01-02,"28,501.21","28,078.81","28,503.64","28,078.81",,#VALUE!,1.50%
2012-12-31,"28,078.81","27,866.51","28,281.85","27,866.51",,#VALUE!,0.76%
2012-12-28,"27,866.55","27,745.07","27,906.94","27,737.69",,#VALUE!,0.46%
2012-12-27,"27,737.69","27,346.27","27,741.32","27,318.51",,#VALUE!,1.43%
2012-12-24,"27,347.08","27,401.14","27,523.92","27,277.42",,#VALUE!,-0.20%
2012-12-21,"27,402.06","27,508.09","27,706.08","27,395.96",,#VALUE!,-0.39%
2012-12-20,"27,508.09","27,349.11","27,516.04","27,348.85",,#VALUE!,0.58%
2012-12-19,"27,350.52","27,438.26","27,484.93","27,305.94",,#VALUE!,-0.32%
2012-12-18,"27,437.76","27,500.05","27,562.31","27,277.72",,#VALUE!,-0.20%
2012-12-17,"27,492.89","27,685.54","27,704.98","27,473.74",,#VALUE!,-0.70%
2012-12-14,"27,685.54","27,662.01","27,734.56","27,640.17",,#VALUE!,0.08%
2012-12-13,"27,663.52","27,518.67","27,729.23","27,377.91",,#VALUE!,0.54%
2012-12-12,"27,516.07","27,050.20","27,516.07","27,042.44",,#VALUE!,1.72%
2012-12-11,"27,050.20","26,822.09","27,081.36","26,813.91",,#VALUE!,0.85%
2012-12-10,"26,822.09","26,671.72","26,835.36","26,671.72",,#VALUE!,0.57%
2012-12-07,"26,670.22","26,551.48","26,674.86","26,498.10",,#VALUE!,0.47%
2012-12-06,"26,546.20","26,443.13","26,564.96","26,426.60",,#VALUE!,0.42%
2012-12-05,"26,435.89","26,381.12","26,484.70","26,381.12",,#VALUE!,0.20%
2012-12-04,"26,382.54","26,371.82","26,408.46","26,317.31",,#VALUE!,0.01%
2012-12-03,"26,380.68","26,494.69","26,501.13","26,435.39",,#VALUE!,-0.43%
2012-11-30,"26,495.10","26,405.17","26,495.10","26,380.68",,#VALUE!,0.35%
2012-11-29,"26,402.15","26,344.90","26,419.91","26,342.85",,#VALUE!,0.23%
2012-11-28,"26,342.85","26,232.69","26,345.50","26,215.43",,#VALUE!,0.44%
2012-11-27,"26,226.25","26,360.87","26,443.33","26,252.00",,#VALUE!,-0.52%
2012-11-26,"26,363.99","26,322.18","26,466.83","26,302.60",,#VALUE!,0.16%
2012-11-23,"26,322.50","26,273.17","26,324.00","26,263.16",,#VALUE!,0.20%
2012-11-22,"26,269.61","26,324.14","26,378.21","26,235.95",,#VALUE!,-0.13%
2012-11-21,"26,303.41","26,324.88","26,449.50","26,265.62",,#VALUE!,-0.21%
2012-11-20,"26,358.73","26,266.66","26,359.14","26,265.10",,#VALUE!,0.35%
2012-11-19,"26,267.57","26,400.94","26,459.83","26,013.58",,#VALUE!,-0.51%
2012-11-16,"26,400.94","26,356.63","26,401.15","26,336.39",,#VALUE!,0.17%
2012-11-15,"26,356.63","26,344.62","26,409.60","26,323.22",,#VALUE!,0.04%
2012-11-14,"26,346.70","26,290.42","26,413.53","26,269.16",,#VALUE!,0.21%
2012-11-13,"26,290.42","26,609.34","26,609.58","26,243.27",,#VALUE!,-1.20%
2012-11-12,"26,609.34","26,216.89","26,267.56","26,103.24",,#VALUE!,-0.41%
2012-11-09,"26,718.30","26,883.76","26,883.76","26,692.43",,#VALUE!,-0.62%
2012-11-08,"26,883.76","26,792.27","26,885.81","26,667.99",,#VALUE!,0.34%
2012-11-07,"26,792.27","26,724.02","26,880.03","26,625.11",,#VALUE!,0.26%
2012-11-06,"26,724.02","26,600.10","26,726.45","26,599.10",,#VALUE!,0.47%
2012-11-05,"26,600.10","26,559.55","26,631.80","26,512.45",,#VALUE!,0.15%
2012-11-02,"26,559.55","26,587.74","26,602.54","26,504.80",,#VALUE!,-0.16%
2012-11-01,"26,602.54","26,427.78","26,803.96","26,427.37",,#VALUE!,0.65%
2012-10-31,"26,430.92","26,739.22","26,781.06","26,283.90",,#VALUE!,-1.15%
2012-10-30,"26,739.22","26,982.55","27,038.51","26,706.23",,#VALUE!,-0.90%
2012-10-29,"26,982.55","26,876.07","27,116.51","26,875.83",,#VALUE!,0.40%
2012-10-24,"26,876.07","27,192.24","27,245.04","26,875.26",,#VALUE!,-1.25%
2012-10-23,"27,217.27","27,258.90","27,272.57","27,146.52",,#VALUE!,-0.20%
2012-10-22,"27,272.57","27,296.18","27,312.88","27,251.37",,#VALUE!,-0.09%
2012-10-19,"27,296.36","27,271.88","27,342.03","27,266.17",,#VALUE!,0.09%
2012-10-18,"27,271.50","27,188.37","27,346.87","27,188.37",,#VALUE!,0.28%
2012-10-17,"27,194.13","27,109.62","27,292.39","26,971.02",,#VALUE!,0.31%
2012-10-16,"27,109.62","27,076.49","27,126.55","27,008.15",,#VALUE!,0.12%
2012-10-15,"27,077.66","27,296.17","27,306.74","27,077.66",,#VALUE!,-0.77%
2012-10-12,"27,287.85","27,371.08","27,403.26","27,251.74",,#VALUE!,-0.30%
2012-10-11,"27,371.30","27,013.31","27,372.86","27,006.77",,#VALUE!,1.35%
2012-10-10,"27,006.77","26,868.92","27,075.04","26,840.87",,#VALUE!,0.62%
2012-10-09,"26,840.87","26,620.22","26,846.91","26,486.88",,#VALUE!,0.83%
2012-10-08,"26,618.70","26,445.14","26,650.23","26,435.17",,#VALUE!,0.67%
2012-10-05,"26,442.67","26,447.89","26,492.15","26,358.99",,#VALUE!,-0.02%
2012-10-04,"26,448.61","26,448.61","26,448.61","26,448.61",,#VALUE!,0.00%
2012-10-03,"26,448.61","26,005.12","26,209.45","25,951.22",,#VALUE!,1.64%
2012-10-02,"26,023.10","26,011.64","26,193.92","25,934.13",,#VALUE!,0.04%
2012-09-28,"26,011.64","25,710.55","26,039.73","25,658.85",,#VALUE!,1.17%
2012-09-27,"25,710.55","25,774.70","25,790.66","25,680.41",,#VALUE!,-0.25%
2012-09-26,"25,774.53","25,947.60","25,963.63","25,770.43",,#VALUE!,-0.67%
2012-09-25,"25,947.60","25,841.05","26,066.97","25,836.78",,#VALUE!,0.42%
2012-09-24,"25,839.00","25,875.34","25,922.76","25,817.25",,#VALUE!,-0.13%
2012-09-21,"25,873.71","25,875.75","25,970.30","25,803.01",,#VALUE!,-0.01%
2012-09-20,"25,875.31","25,642.83","25,905.85","25,571.30",,#VALUE!,0.91%
2012-09-19,"25,642.39","25,473.67","25,737.52","25,456.01",,#VALUE!,0.73%
2012-09-18,"25,456.01","25,340.42","25,425.23","25,262.20",,#VALUE!,0.32%
2012-09-17,"25,373.83","25,340.43","25,377.03","25,314.13",,#VALUE!,0.14%
2012-09-14,"25,337.18","25,148.60","25,365.47","25,126.44",,#VALUE!,0.75%
2012-09-13,"25,148.48","24,841.24","25,148.84","24,839.87",,#VALUE!,1.24%
2012-09-12,"24,839.87","24,568.58","24,855.81","24,552.16",,#VALUE!,1.10%
2012-09-11,"24,568.58","24,695.88","24,695.88","24,486.35",,#VALUE!,-0.42%
2012-09-10,"24,671.47","24,838.70","24,969.81","24,694.12",,#VALUE!,-0.67%
2012-09-07,"24,838.70","24,563.22","24,840.15","24,563.22",,#VALUE!,1.12%
2012-09-06,"24,563.22","24,358.62","24,587.97","24,336.24",,#VALUE!,0.84%
2012-09-05,"24,358.62","24,012.57","24,378.37","23,964.59",,#VALUE!,1.44%
2012-09-04,"24,012.57","23,864.85","23,875.01","23,853.66",,#VALUE!,0.62%
2012-09-03,"23,864.05","23,750.33","23,867.54","23,735.04",,#VALUE!,0.48%
2012-08-31,"23,750.82","23,704.34","23,758.28","23,664.72",,#VALUE!,0.20%
2012-08-30,"23,704.34","23,671.93","23,750.00","23,664.75",,#VALUE!,0.14%
2012-08-29,"23,670.11","23,531.63","23,674.89","23,510.17",,#VALUE!,0.59%
2012-08-28,"23,531.63","23,490.96","23,549.74","23,438.43",,#VALUE!,0.17%
2012-08-27,"23,491.17","23,399.58","23,491.25","23,368.35",,#VALUE!,0.39%
2012-08-24,"23,399.58","23,186.73","23,509.85","23,169.82",,#VALUE!,0.92%
2012-08-23,"23,186.73","23,199.03","23,217.47","23,154.86",,#VALUE!,-0.05%
2012-08-22,"23,199.03","23,151.94","23,222.90","23,136.79",,#VALUE!,0.25%
2012-08-17,"23,141.08","23,066.74","23,141.28","23,021.17",,#VALUE!,0.32%
2012-08-16,"23,066.74","23,106.08","23,151.02","22,991.66",,#VALUE!,-0.17%
2012-08-15,"23,105.05","23,125.71","23,146.53","23,093.58",,#VALUE!,-0.09%
2012-08-14,"23,125.32","23,273.56","23,295.59","23,094.60",,#VALUE!,-0.64%
2012-08-13,"23,273.56","23,239.03","23,317.05","23,238.00",,#VALUE!,0.15%
2012-08-10,"23,239.09","23,178.87","23,251.77","23,158.16",,#VALUE!,0.26%
2012-08-09,"23,178.87","23,166.58","23,186.38","23,143.37",,#VALUE!,0.05%
2012-08-08,"23,166.58","23,392.24","23,439.73","23,157.41",,#VALUE!,-0.96%
2012-08-07,"23,391.79","23,419.59","23,459.70","23,354.38",,#VALUE!,-0.11%
2012-08-06,"23,418.66","23,523.16","23,564.34","23,420.06",,#VALUE!,-0.44%
2012-08-03,"23,523.16","23,488.79","23,521.90","23,444.40",,#VALUE!,0.15%
2012-08-02,"23,488.62","23,329.34","23,540.72","23,323.93",,#VALUE!,0.68%
2012-08-01,"23,329.34","23,061.38","23,335.98","23,060.97",,#VALUE!,1.16%
2012-07-31,"23,061.38","23,302.64","23,363.33","23,021.47",,#VALUE!,-1.03%
2012-07-30,"23,302.22","23,292.80","23,302.68","23,243.66",,#VALUE!,0.04%
2012-07-27,"23,292.80","23,116.60","23,297.99","22,799.39",,#VALUE!,0.76%
2012-07-26,"23,116.61","23,122.92","23,129.82","22,893.55",,#VALUE!,-0.06%
2012-07-25,"23,129.82","23,169.24","23,218.41","23,123.45",,#VALUE!,-0.17%
2012-07-24,"23,169.24","23,381.05","23,412.31","23,109.62",,#VALUE!,-0.91%
2012-07-23,"23,381.05","23,109.15","23,401.28","23,016.50",,#VALUE!,1.24%
2012-07-20,"23,095.31","23,098.21","23,166.65","22,913.49",,#VALUE!,-0.01%
2012-07-19,"23,098.21","23,277.30","23,341.87","23,034.35",,#VALUE!,-0.77%
2012-07-18,"23,277.30","23,049.42","23,277.85","23,038.04",,#VALUE!,1.03%
2012-07-17,"23,039.27","22,981.28","23,046.73","22,918.14",,#VALUE!,0.27%
2012-07-16,"22,978.14","22,741.06","22,987.49","22,737.90",,#VALUE!,1.04%
2012-07-13,"22,741.06","22,491.98","22,746.60","22,483.14",,#VALUE!,1.10%
2012-07-12,"22,492.96","22,253.71","22,495.00","22,160.60",,#VALUE!,1.08%
2012-07-11,"22,253.71","22,141.16","22,264.35","22,120.47",,#VALUE!,0.60%
2012-07-10,"22,120.47","22,190.28","22,195.02","22,101.51",,#VALUE!,-0.32%
2012-07-09,"22,191.14","22,110.91","22,191.14","21,690.54",,#VALUE!,0.36%
2012-07-06,"22,110.91","22,049.66","22,163.22","22,049.29",,#VALUE!,0.28%
2012-07-05,"22,049.30","21,932.76","22,077.83","21,930.90",,#VALUE!,0.54%
2012-07-04,"21,930.90","21,697.72","21,933.57","21,683.53",,#VALUE!,1.11%
2012-07-03,"21,690.54","21,571.67","21,691.09","21,570.62",,#VALUE!,0.55%
2012-07-02,"21,571.67","21,600.55","21,641.91","21,529.69",,#VALUE!,-0.13%
2012-06-29,"21,599.57","21,542.24","21,608.56","21,542.24",,#VALUE!,0.27%
2012-06-28,"21,542.24","21,570.60","21,574.49","21,512.28",,#VALUE!,-0.15%
2012-06-27,"21,573.84","21,347.17","21,385.51","21,347.17",,#VALUE!,1.06%
2012-06-26,"21,347.17","21,356.77","21,398.44","21,308.84",,#VALUE!,-0.05%
2012-06-25,"21,357.22","21,394.77","21,395.53","21,332.14",,#VALUE!,-0.18%
2012-06-22,"21,394.77","21,343.49","21,401.53","21,339.97",,#VALUE!,0.22%
2012-06-21,"21,348.11","21,431.67","21,513.15","21,265.09",,#VALUE!,-0.76%
2012-06-20,"21,510.71","21,044.70","21,445.33","21,041.99",,#VALUE!,2.03%
2012-06-19,"21,082.11","21,069.44","21,110.69","20,911.10",,#VALUE!,0.26%
2012-06-18,"21,028.39","21,184.31","21,222.55","21,028.39",,#VALUE!,-0.74%
2012-06-15,"21,184.58","21,251.91","21,277.32","21,166.08",,#VALUE!,-0.32%
2012-06-14,"21,251.91","21,209.77","21,219.56","21,144.81",,#VALUE!,-0.22%
2012-06-13,"21,298.63","21,154.56","21,210.58","21,154.56",,#VALUE!,0.28%
